SIC_Industry,ComparerSubIndustry,Similarity__GS__,Similarity__TF__,Combo_Similarity
Farm product warehousing and storage,"Agricultural chemicals, nec",0.14547461,0.0,0.07273730635643005
Farm product warehousing and storage,"General farms, primarily animal",0.14385863,0.0,0.07192931324243546
Farm product warehousing and storage,"General farms, primarily crop",0.14243366,0.0,0.07121682912111282
Farm product warehousing and storage,"General livestock, nec",0.12729336,0.0,0.06364668160676956
Farm product warehousing and storage,Regulation of agricultural marketing,0.10992036,0.0,0.05496018007397652
Farm product warehousing and storage,Packing and crating,0.102779746,0.0,0.051389873027801514
Farm product warehousing and storage,Industrial buildings and warehouses,0.10192592,0.0,0.05096295848488808
Farm product warehousing and storage,"Livestock services, exc. veterinary",0.100984395,0.0,0.05049219727516174
Farm product warehousing and storage,Veterinary services for livestock,0.100984395,0.0,0.05049219727516174
Farm product warehousing and storage,"Dairy products, exc. dried or canned",0.08736265,0.0,0.043681323528289795
Farm product warehousing and storage,"Manufacturing industries, nec",0.08564809,0.0,0.042824044823646545
Farm product warehousing and storage,"Water transportation of freight, nec",0.07478595,0.0,0.03739297389984131
Farm product warehousing and storage,Freight transportation arrangement,0.06930983,0.0,0.03465491533279419
Farm product warehousing and storage,Natural gas distribution,0.062863186,0.0,0.031431593000888824
Farm product warehousing and storage,Gas transmission and distribution,0.06187582,0.0,0.030937910079956055
Farm product warehousing and storage,Motion picture distribution services,0.060007222,0.0,0.030003610998392105
Farm product warehousing and storage,Beef cattle feedlots,0.058813978,0.0,0.029406988993287086
Farm product warehousing and storage,"Beef cattle, except feedlots",0.056241307,0.0,0.028120653703808784
Farm product warehousing and storage,Freight trans. on the Great Lakes,0.05562847,0.0,0.027814235538244247
Farm product warehousing and storage,Deep sea foreign trans. of freight,0.054606095,0.0,0.027303047478199005
Farm product warehousing and storage,Information retrieval services,0.054096717,0.0,0.02704835869371891
Farm product warehousing and storage,Deep sea domestic trans. of freight,0.052366175,0.0,0.02618308737874031
Farm product warehousing and storage,Motion picture and tape distribution,0.050536923,0.0,0.02526846155524254
Farm product warehousing and storage,"Groceries, general line",0.04860722,0.0,0.024303609505295753
Farm product warehousing and storage,Gas production and/or distribution,0.047163848,0.0,0.02358192391693592
Farm product warehousing and storage,Meat packing plants,0.04322471,0.0,0.02161235548555851
Farm product warehousing and storage,"Gaskets, packing and sealing devices",0.032551035,0.0,0.016275517642498016
Farm supplies,Farm supplies,1.0,1.0,1.0
Farm supplies,Farm machinery and equipment,0.7904828,0.7070632576942444,0.7487730383872986
Farm supplies,Farm management services,0.7071068,0.7087211608886719,0.7079139947891235
Farm supplies,Farm and garden machinery,0.60138035,0.6561077237129211,0.6287440359592438
Farm supplies,Dairy farms,0.64520967,0.6036531329154968,0.6244314014911652
Farm supplies,Livestock,0.34717873,0.5533193349838257,0.4502490311861038
Farm supplies,"Agricultural chemicals, nec",0.30965048,0.48538726568222046,0.3975188732147217
Farm supplies,"General livestock, nec",0.27095073,0.4743592143058777,0.3726549744606018
Farm supplies,Farm labor contractors,0.50311774,0.0,0.2515588700771332
Farm supplies,Crop harvesting,0.0,0.4876561164855957,0.24382805824279785
Farm supplies,Crop preparation services for market,0.0,0.47290727496147156,0.23645363748073578
Farm supplies,Farm product warehousing and storage,0.46980262,0.0,0.2349013090133667
Farm supplies,Dairy products stores,0.335016,0.0,0.16750800609588623
Farm supplies,"General farms, primarily animal",0.30621076,0.0,0.15310537815093994
Farm supplies,"General farms, primarily crop",0.30317765,0.0,0.1515888273715973
Farm supplies,Regulation of agricultural marketing,0.23397137,0.0,0.11698568612337112
Farm supplies,"Livestock services, exc. veterinary",0.2149507,0.0,0.10747534781694412
Farm supplies,Veterinary services for livestock,0.2149507,0.0,0.10747534781694412
Farm supplies,"Dairy products, exc. dried or canned",0.18595608,0.0,0.09297803789377213
Farm supplies,Beef cattle feedlots,0.1251887,0.0,0.06259434670209885
Farm supplies,"Beef cattle, except feedlots",0.11971263,0.0,0.059856314212083817
"Farm-product raw materials, nec","Farm-product raw materials, nec",1.0,1.0,1.0
"Farm-product raw materials, nec",Raw cane sugar,0.3553393,0.4295107126235962,0.392425000667572
"Farm-product raw materials, nec","Construction materials, nec",0.3337,0.4351711869239807,0.38443559408187866
"Farm-product raw materials, nec",Plastics materials & basic shapes,0.20026636,0.49232470989227295,0.3462955355644226
"Farm-product raw materials, nec",Lumber and other building materials,0.24117358,0.42320090532302856,0.3321872428059578
"Farm-product raw materials, nec",Scrap and waste materials,0.21266256,0.4246031641960144,0.3186328634619713
"Farm-product raw materials, nec",Plastics materials and resins,0.2178246,0.38123446702957153,0.299529530107975
"Farm-product raw materials, nec","Security & commodity services, nec",0.0,0.44999027252197266,0.22499513626098633
"Farm-product raw materials, nec",Gold ores,0.0,0.3915475606918335,0.19577378034591675
"Farm-product raw materials, nec",Security and commodity exchanges,0.0,0.38902461528778076,0.19451230764389038
"Farm-product raw materials, nec","Brick, stone, & related materials",0.21502425,0.0,0.10751212388277054
"Farm-product raw materials, nec",Jewelers' materials & lapidary work,0.19105934,0.0,0.09552966803312302
"Farm-product raw materials, nec","Electronic components, nec",0.089296974,0.0,0.044648487120866776
"Farm-product raw materials, nec",Fresh fruits and vegetables,0.06319941,0.0,0.031599704176187515
"Farm-product raw materials, nec",Fresh or frozen prepared fish,0.0596413,0.0,0.029820650815963745
"Farm-product raw materials, nec",Tanks and tank components,0.05167124,0.0,0.025835620239377022
"Farm-product raw materials, nec",Manifold business forms,0.037571203,0.0,0.01878560148179531
"Fasteners, buttons, needles, & pins","Fasteners, buttons, needles, & pins",1.0,1.0,1.0
"Fasteners, buttons, needles, & pins","Bolts, nuts, rivets, and washers",0.15209252,0.38505643606185913,0.26857447624206543
"Fasteners, buttons, needles, & pins",Blankbooks and looseleaf binders,0.0,0.39916637539863586,0.19958318769931793
"Fasteners, buttons, needles, & pins","Sewing, needlework, and piece goods",0.0,0.3925555348396301,0.19627776741981506
"Fasteners, buttons, needles, & pins",Crowns and closures,0.0,0.38647887110710144,0.19323943555355072
"Fasteners, buttons, needles, & pins","Hoists, cranes, and monorails",0.0,0.38068437576293945,0.19034218788146973
"Fasteners, buttons, needles, & pins",Folding paperboard boxes,0.0,0.35359320044517517,0.17679660022258759
"Fasteners, buttons, needles, & pins",Dolls and stuffed toys,0.0,0.35215216875076294,0.17607608437538147
"Fasteners, buttons, needles, & pins",Pleating and stitching,0.0,0.33050182461738586,0.16525091230869293
"Fasteners, buttons, needles, & pins","Watches, clocks, watchcases & parts",0.0,0.32249075174331665,0.16124537587165833
"Fasteners, buttons, needles, & pins",Electronic connectors,0.12205376,0.0,0.06102687865495682
"Fasteners, buttons, needles, & pins","Gaskets, packing and sealing devices",0.08737894,0.0,0.04368947073817253
"Fasteners, buttons, needles, & pins",Fabricated pipe and fittings,0.0842875,0.0,0.04214375093579292
"Fasteners, buttons, needles, & pins","Valves and pipe fittings, nec",0.07594817,0.0,0.03797408565878868
"Fasteners, buttons, needles, & pins",Adhesives and sealants,0.07545644,0.0,0.03772822022438049
"Fasteners, buttons, needles, & pins",Tires and tubes,0.06236955,0.0,0.03118477575480938
"Fasteners, buttons, needles, & pins",Plumbing fixture fittings and trim,0.061769377,0.0,0.03088468872010708
"Fasteners, buttons, needles, & pins",Ball and roller bearings,0.05971762,0.0,0.02985881082713604
"Fasteners, buttons, needles, & pins",Fluid power valves & hose fittings,0.059284735,0.0,0.029642367735505104
"Fasteners, buttons, needles, & pins",Electron tubes,0.058509402,0.0,0.029254700988531113
"Fasteners, buttons, needles, & pins",Steel pipe and tubes,0.052656762,0.0,0.026328381150960922
"Fasteners, buttons, needles, & pins",X-ray apparatus and tubes,0.05083115,0.0,0.02541557513177395
"Fasteners, buttons, needles, & pins",Tires and inner tubes,0.047620766,0.0,0.023810382932424545
"Fasteners, buttons, needles, & pins",Carbon paper and inked ribbons,0.04668906,0.0,0.023344529792666435
Federal & fed.-sponsored credit,Federal & fed.-sponsored credit,1.0,1.0,1.0
Federal & fed.-sponsored credit,Federal credit unions,0.5503523,0.634646475315094,0.5924993753433228
Federal & fed.-sponsored credit,Credit reporting services,0.30900925,0.5873203277587891,0.44816479086875916
Federal & fed.-sponsored credit,State credit unions,0.3260195,0.48867088556289673,0.4073451906442642
Federal & fed.-sponsored credit,Short-term business credit,0.24956658,0.5285630822181702,0.38906483352184296
Federal & fed.-sponsored credit,Federal savings institutions,0.28780717,0.4685130715370178,0.37816011905670166
Federal & fed.-sponsored credit,Federal reserve banks,0.28780717,0.46544647216796875,0.3766268193721771
Federal & fed.-sponsored credit,Misc. business credit institutions,0.27946156,0.4479880928993225,0.36372482776641846
Federal & fed.-sponsored credit,Personal credit institutions,0.27342707,0.45188066363334656,0.36265386641025543
Federal & fed.-sponsored credit,State commercial banks,0.10199969,0.4044662415981293,0.2532329671084881
Federal & fed.-sponsored credit,"Savings institutions, except federal",0.26603448,0.0,0.13301724195480347
Federal & fed.-sponsored credit,Loan brokers,0.11956292,0.0,0.05978145822882652
Federal & fed.-sponsored credit,"General government, nec",0.11556237,0.0,0.05778118595480919
Federal & fed.-sponsored credit,Mortgage bankers and correspondents,0.07346813,0.0,0.03673406317830086
Federal credit unions,Federal credit unions,1.0,1.0,1.0
Federal credit unions,State credit unions,0.74228084,0.8414595127105713,0.7918701767921448
Federal credit unions,Federal & fed.-sponsored credit,0.5503523,0.634646475315094,0.5924993753433228
Federal credit unions,Federal reserve banks,0.30179262,0.5848972797393799,0.44334495067596436
Federal credit unions,Federal savings institutions,0.30179262,0.5797162652015686,0.4407544434070587
Federal credit unions,Misc. business credit institutions,0.29304153,0.45210012793540955,0.37257082760334015
Federal credit unions,"Savings institutions, except federal",0.27896196,0.4633595049381256,0.37116073071956635
Federal credit unions,State commercial banks,0.106956184,0.5069618821144104,0.30695903301239014
Federal credit unions,"Commercial banks, nec",0.0,0.44395920634269714,0.22197960317134857
Federal credit unions,National commercial banks,0.0,0.44395920634269714,0.22197960317134857
Federal credit unions,Credit reporting services,0.32402503,0.0,0.16201251745224
Federal credit unions,Personal credit institutions,0.28671378,0.0,0.14335688948631287
Federal credit unions,Short-term business credit,0.26169387,0.0,0.13084693253040314
Federal credit unions,Loan brokers,0.12537287,0.0,0.06268643587827682
Federal credit unions,"General government, nec",0.121177904,0.0,0.06058895215392113
Federal credit unions,Labor organizations,0.10518352,0.0,0.05259175971150398
Federal credit unions,Business associations,0.09019752,0.0,0.04509875923395157
Federal credit unions,Farm labor contractors,0.08325884,0.0,0.04162941873073578
Federal credit unions,Mortgage bankers and correspondents,0.0770382,0.0,0.03851909935474396
Federal credit unions,Civic and social associations,0.06546001,0.0,0.03273000568151474
Federal reserve banks,Federal reserve banks,1.0,1.0,1.0
Federal reserve banks,National commercial banks,0.544286,0.679498016834259,0.6118920147418976
Federal reserve banks,"Commercial banks, nec",0.544286,0.679498016834259,0.6118920147418976
Federal reserve banks,State commercial banks,0.45812878,0.6677122712135315,0.5629205256700516
Federal reserve banks,Federal savings institutions,0.40832397,0.4930066764354706,0.45066532492637634
Federal reserve banks,Federal credit unions,0.30179262,0.5848972797393799,0.44334495067596436
Federal reserve banks,Federal & fed.-sponsored credit,0.28780717,0.46544647216796875,0.3766268193721771
Federal reserve banks,Mortgage bankers and correspondents,0.11246709,0.5711135268211365,0.3417903073132038
Federal reserve banks,Functions related to deposit banking,0.1302542,0.4542890191078186,0.29227160662412643
Federal reserve banks,State credit unions,0.08495492,0.48768430948257446,0.2863196134567261
Federal reserve banks,"Savings institutions, except federal",0.37743413,0.0,0.1887170672416687
